HRI_exp_data_noOutlier												
Timestamp	Participant	Room	PlayerX	PlayerZ	RobotX	RobotZ	P2RDistance	RobotWaitTime	IdealTrackDistance	ParticleDensity	ExpStage	ExpCondition
1/26/2022 4:06:04 PM	6	Office,002	-22.93957	-5.343802	-1	-1	-1	0	84.64679	-1	tutorial	VisualRobot
1/26/2022 4:06:06 PM	6	Office,002	-21.69561	-6.405236	-1	-1	-1	0	109.8905	-1	tutorial	VisualRobot
1/26/2022 4:06:08 PM	6	Office,002	-21.27614	-6.045784	-1	-1	-1	0	105.0196	-1	tutorial	VisualRobot
1/26/2022 4:06:10 PM	6	Office,002	-20.45632	-4.96921	-1	-1	-1	0	89.55048	-1	tutorial	VisualRobot
1/26/2022 4:06:12 PM	6	Office,002	-16.9515	-4.650372	-1	-1	-1	0	87.91016	-1	tutorial	VisualRobot
1/26/2022 4:06:14 PM	6	Office,002	-16.05552	-7.201235	-1	-1	-1	0	131.0704	-1	tutorial	VisualRobot
1/26/2022 4:06:16 PM	6	Office,002	-17.49954	-8.992283	-1	-1	-1	0	130.8122	-1	tutorial	VisualRobot
1/26/2022 4:06:18 PM	6	Office,002	-19.02776	-8.357318	-1	-1	-1	0	163.4451	-1	tutorial	VisualRobot
1/26/2022 4:06:20 PM	6	Office,002	-21.98596	-6.106137	-1	-1	-1	0	102.5036	-1	tutorial	VisualRobot
1/26/2022 4:06:22 PM	6	Hallway-Long	-25.38897	-7.396668	-1	-1	-1	0	125.8845	-1	tutorial	VisualRobot
1/26/2022 4:06:24 PM	6	Hallway-Long	-27.20388	-7.936169	-1	-1	-1	0	145.6826	-1	tutorial	VisualRobot
1/26/2022 4:06:26 PM	6	Hallway-Long	-27.89063	-7.595558	-1	-1	-1	0	142.3709	-1	tutorial	VisualRobot
1/26/2022 4:06:28 PM	6	Office,001	-28.97455	-4.716808	-1	-1	-1	0	93.55743	-1	tutorial	VisualRobot
1/26/2022 4:06:30 PM	6	Office,001	-31.92367	-6.160443	-1	-1	-1	0	136.0053	-1	tutorial	VisualRobot
1/26/2022 4:06:32 PM	6	Office,001	-30.88043	-8.343078	-1	-1	-1	0	182.7893	-1	tutorial	VisualRobot
1/26/2022 4:06:34 PM	6	Hallway-Long	-28.1584	-8.468925	-1	-1	-1	0	165.0026	-1	tutorial	VisualRobot
1/26/2022 4:06:36 PM	6	Hallway-Long	-25.33847	-11.17181	-1	-1	-1	0	224.2885	-1	tutorial	VisualRobot
1/26/2022 4:06:38 PM	6	Office,002	-21.41442	-11.82377	-1	-1	-1	0	193.2856	-1	tutorial	VisualRobot
1/26/2022 4:06:40 PM	6	Küche	-20.69931	-12.54196	-1	-1	-1	0	170.0825	-1	tutorial	VisualRobot
1/26/2022 4:06:42 PM	6	Küche	-17.18914	-14.37749	-1	-1	-1	0	86.19408	-1	tutorial	VisualRobot
1/26/2022 4:06:44 PM	6	Küche	-16.47669	-17.88158	-1	-1	-1	0	60.78085	-1	tutorial	VisualRobot
1/26/2022 4:06:46 PM	6	Pausenraum	-17.69664	-20.92215	-1	-1	-1	0	50.64831	-1	tutorial	VisualRobot
1/26/2022 4:06:48 PM	6	Küche	-15.9279	-17.80398	-1	-1	-1	0	55.36886	-1	tutorial	VisualRobot
1/26/2022 4:06:50 PM	6	Küche	-18.85197	-14.46201	-1	-1	-1	0	119.5392	-1	tutorial	VisualRobot
1/26/2022 4:06:52 PM	6	Küche	-23.17546	-11.42965	-1	-1	-1	0	231.9831	-1	tutorial	VisualRobot
1/26/2022 4:06:54 PM	6	Hallway-Long	-25.27845	-15.81475	-1	-1	-1	0	264.142	-1	tutorial	VisualRobot
1/26/2022 4:06:56 PM	6	Hallway-Long	-24.63547	-18.08436	-1	-1	-1	0	212.3341	-1	tutorial	VisualRobot
1/26/2022 4:06:58 PM	6	Hallway-Long	-24.30412	-23.43884	-1	-1	-1	0	162.9496	-1	tutorial	VisualRobot
1/26/2022 4:07:00 PM	6	Hallway-Long	-24.3127	-26.09036	-26.45335	-36.20002	10.33381	0.2222222	106.5667	0.1643137	experiment	VisualRobot
1/26/2022 4:07:02 PM	6	Cubicle Room right	-27.34517	-26.75287	-26.45335	-36.20002	9.489157	4.244435	92.53308	0.1776471	experiment	VisualRobot
1/26/2022 4:07:04 PM	6	Cubicle Room right	-26.72775	-26.99402	-27.64778	-36.57769	9.627723	5.011112	86.70576	0.2109804	experiment	VisualRobot
1/26/2022 4:07:06 PM	6	Hallway-Long	-27.59179	-25.21	-28.42955	-36.05434	10.87666	6.233351	124.0208	0.2576471	experiment	VisualRobot
1/26/2022 4:07:08 PM	6	Cubicle Room right	-29.81508	-25.17141	-28.42955	-36.05434	10.97078	10.2334	124.2695	0.2709804	experiment	VisualRobot
1/26/2022 4:07:10 PM	6	Hallway-Long	-27.40066	-25.39169	-28.41953	-36.01111	10.66818	14.21124	120.4649	0.3043138	experiment	VisualRobot
1/26/2022 4:07:12 PM	6	Hallway-Long	-26.96161	-26.1364	-26.4363	-36.14253	10.01991	16.10014	103.762	0.3509805	experiment	VisualRobot
1/26/2022 4:07:14 PM	6	Cubicle Room right	-28.61201	-26.47185	-28.38954	-36.15666	9.687366	17.96667	96.17968	0.3643138	experiment	VisualRobot
1/26/2022 4:07:16 PM	6	Cubicle Room right	-32.9598	-26.12438	-28.38954	-36.15666	11.02424	21.96638	120.0354	0.3976471	experiment	VisualRobot
1/26/2022 4:07:18 PM	6	Cubicle Room right	-34.34595	-28.14213	-28.38954	-36.15666	9.985559	25.98831	96.48243	0.4443138	experiment	VisualRobot
1/26/2022 4:07:20 PM	6	Cubicle Room right	-34.87563	-29.23848	-28.38954	-36.15666	9.48317	29.9658	85.96261	0.4576471	experiment	VisualRobot
1/26/2022 4:07:22 PM	6	Cubicle Room right	-35.02654	-29.99157	-28.38954	-36.15666	9.058588	33.96585	77.77436	0.4909805	experiment	VisualRobot
1/26/2022 4:07:24 PM	6	Cubicle Room right	-35.78313	-27.20637	-28.38954	-36.15666	11.60917	37.96624	130.4729	0.5376472	experiment	VisualRobot
1/26/2022 4:07:26 PM	6	Kopierraum	-37.70475	-26.96882	-28.38954	-36.15666	13.08394	41.96664	165.2153	0.5376472	experiment	VisualRobot
1/26/2022 4:07:28 PM	6	Cubicle Room right	-36.97884	-28.35475	-28.38954	-36.15666	11.6037	45.98926	128.9945	0.5843139	experiment	VisualRobot
1/26/2022 4:07:30 PM	6	Cubicle Room right	-34.82754	-29.22821	-28.38954	-36.15666	9.457865	49.98966	85.52908	0.6094119	experiment	VisualRobot
1/26/2022 4:07:32 PM	6	Cubicle Room right	-34.80316	-26.83462	-28.38954	-36.15666	11.31525	53.96783	124.7063	0.6545099	experiment	VisualRobot
1/26/2022 4:07:34 PM	6	Cubicle Room right	-31.80131	-25.23125	-28.38954	-36.15666	11.44573	57.99045	130.7629	0.7011765	experiment	VisualRobot
1/26/2022 4:07:36 PM	6	Hallway-Long	-28.34473	-25.31339	-28.38954	-36.15666	10.84336	61.96862	120.4305	0.7262745	experiment	VisualRobot
1/26/2022 4:07:38 PM	6	Hallway-Long	-27.57463	-25.47529	-28.38954	-36.15666	10.71241	65.96835	118.2627	0.7713726	experiment	VisualRobot
1/26/2022 4:07:40 PM	6	Hallway-Long	-27.57463	-25.47529	-28.38954	-36.15666	10.71241	69.96737	118.2627	0.8180392	experiment	VisualRobot
1/26/2022 4:07:42 PM	6	Cubicle Room right	-30.78259	-27.10821	-28.38954	-36.15666	9.359545	73.96639	87.82863	0.8431373	experiment	VisualRobot
1/26/2022 4:07:44 PM	6	Cubicle Room right	-34.12761	-28.65729	-28.38954	-36.15666	9.442774	77.96542	86.01065	0.8882353	experiment	VisualRobot
1/26/2022 4:07:46 PM	6	Cubicle Room right	-33.40378	-30.19581	-28.38954	-36.15666	7.789375	81.96444	57.80357	0.9215686	experiment	VisualRobot
1/26/2022 4:07:48 PM	6	Cubicle Room right	-30.78192	-30.79014	-28.38954	-36.15666	5.875625	85.96346	33.87183	0.9333333	experiment	VisualRobot
1/26/2022 4:07:50 PM	6	Cubicle Room right	-26.42794	-31.06554	-27.62222	-35.90028	4.980061	89.07381	27.34646	0.9666666	experiment	VisualRobot
1/26/2022 4:07:52 PM	6	Copy Room 2	-21.0939	-31.37491	-25.78039	-36.13829	6.682291	91.16219	38.17984	0.9999999	experiment	VisualRobot
1/26/2022 4:07:54 PM	6	ConferenceRoom	-20.14733	-35.89686	-20.01202	-37.58616	1.694707	91.16219	2.627917	0.9999999	experiment	VisualRobot
1/26/2022 4:07:56 PM	6	Cubicle Room corridor	-15.78038	-33.8792	-14.62034	-37.97274	4.254736	91.22884	17.15282	1.033333	experiment	VisualRobot
1/26/2022 4:07:58 PM	6	Cubicle Room corridor	-13.39295	-33.50773	-10.89771	-35.40139	3.132444	91.5621	9.90256	1.033333	experiment	VisualRobot
1/26/2022 4:08:00 PM	6	Cubicle Room corridor	-10.25792	-37.69933	-9.393866	-32.24487	5.522478	91.6954	5.077029	1.033333	experiment	VisualRobot
1/26/2022 4:08:02 PM	6	Cubicle Room corridor	-7.840577	-39.3753	-9.408617	-32.55738	6.995916	92.91732	25.23575	1.033333	experiment	VisualRobot
1/26/2022 4:08:04 PM	6	Cubicle Room corridor	-6.924646	-39.21985	-10.49892	-35.01862	5.515963	94.09481	30.34052	1.033333	experiment	VisualRobot
1/26/2022 4:08:06 PM	6	Serverraum oben	-6.536358	-42.4458	-11.37177	-36.10693	7.972604	96.73861	65.63984	1.033333	experiment	VisualRobot
1/26/2022 4:08:08 PM	6	Serverraum oben	-7.34509	-42.29027	-12.99818	-37.61996	7.332745	98.47152	53.99101	1.033333	experiment	VisualRobot
1/26/2022 4:08:10 PM	6	Cubicle Room corridor	-6.984321	-38.66965	-11.45187	-35.97028	5.219732	100.0933	25.91679	1.033333	experiment	VisualRobot
1/26/2022 4:08:12 PM	6	Cubicle Room corridor	-6.955047	-38.61439	-11.17265	-35.68387	5.135771	103.6925	25.7791	1.033333	experiment	VisualRobot
1/26/2022 4:08:14 PM	6	Cubicle Room corridor	-5.480185	-35.21542	-9.79196	-34.56574	4.360445	105.7808	17.30326	1.033333	experiment	VisualRobot
1/26/2022 4:08:16 PM	6	Cubicle Room corridor	-6.155329	-31.5121	-9.405045	-30.57987	3.380785	106.8917	10.22887	1.033333	experiment	VisualRobot
1/26/2022 4:08:18 PM	6	Cubicle Room corridor	-9.784636	-30.99087	-10.63774	-26.86955	4.208689	106.8917	0.342414	1.033333	experiment	VisualRobot
1/26/2022 4:08:20 PM	6	Cubicle Room corridor	-11.09377	-27.55377	-10.71369	-23.24926	4.321256	106.8917	1.230935	1.033333	experiment	VisualRobot
1/26/2022 4:08:22 PM	6	Hallway	-10.59918	-24.27408	-8.401089	-20.12939	4.691483	106.8917	1.077781	1.033333	experiment	VisualRobot
1/26/2022 4:08:24 PM	6	Hallway	-10.81608	-21.98788	-7.965515	-17.81969	5.04971	107.6915	0.9940144	1.033333	experiment	VisualRobot
1/26/2022 4:08:26 PM	6	Hallway	-8.181836	-23.02705	-8.400936	-17.4285	5.602842	109.3466	2.540866	1.033333	experiment	VisualRobot
1/26/2022 4:08:28 PM	6	Hallway	-10.85875	-24.26432	-7.870132	-17.07776	7.783217	109.7799	0.6368153	1.033333	experiment	VisualRobot
1/26/2022 4:08:30 PM	6	Hallway	-10.80583	-24.20989	-7.927483	-17.74183	7.079598	111.4461	0.7539115	1.033333	experiment	VisualRobot
1/26/2022 4:08:32 PM	6	Hallway	-9.308135	-22.85462	-7.939575	-17.76047	5.274787	113.3568	1.555398	1.033333	experiment	VisualRobot
1/26/2022 4:08:34 PM	6	Hallway	-6.911536	-22.56482	-8.18507	-16.22893	6.462613	114.4454	4.065802	1.033333	experiment	VisualRobot
1/26/2022 4:08:36 PM	6	Hallway	-6.195356	-20.85713	-8.062645	-15.7327	5.454045	116.1894	6.291726	1.033333	experiment	VisualRobot
1/26/2022 4:08:38 PM	6	Hallway	-3.469932	-19.65894	-7.646389	-16.91936	4.994808	116.5005	22.15711	1.033333	experiment	VisualRobot
1/26/2022 4:08:40 PM	6	Hallway	-3.289085	-19.72452	-7.913897	-17.757	5.025934	119.6108	24.00373	1.033333	experiment	VisualRobot
1/26/2022 4:08:42 PM	6	Hallway	-2.296256	-21.04245	-7.660816	-16.48339	7.040138	122.0324	39.09251	1.033333	experiment	VisualRobot
1/26/2022 4:08:44 PM	6	Toilettengang	-0.1659317	-20.90193	-5.593578	-13.9268	8.838087	122.0324	37.46287	1.033333	experiment	VisualRobot
1/26/2022 4:08:46 PM	6	Toilettengang	0.3264598	-21.05942	-1.718697	-14.73513	6.646755	122.0324	38.91911	1.033333	experiment	VisualRobot
1/26/2022 4:08:48 PM	6	Toilettengang	1.449261	-20.42659	0.1011543	-14.81489	5.771361	124.3208	32.1439	1.033333	experiment	VisualRobot
1/26/2022 4:08:50 PM	6	Toilettengang	1.604925	-20.06717	0.1011543	-14.81489	5.463313	128.342	28.54511	1.033333	experiment	VisualRobot
1/26/2022 4:08:52 PM	6	Toilettengang	3.119658	-19.86456	0.1011543	-14.81489	5.883068	132.2966	31.8917	1.033333	experiment	VisualRobot
1/26/2022 4:08:54 PM	6	Toilettengang	6.599426	-19.76458	0.1011543	-14.81489	8.168656	136.2956	60.74679	1.033333	experiment	VisualRobot
1/26/2022 4:08:56 PM	6	Toilettengang	7.534089	-19.72687	0.1011543	-14.81489	8.909324	140.3391	72.52013	1.033333	experiment	VisualRobot
1/26/2022 4:08:58 PM	6	Toilettengang	7.534089	-19.72687	0.1011543	-14.81489	8.909324	144.1826	72.52013	1.033333	experiment	VisualRobot
1/26/2022 4:09:00 PM	6	Toilettengang	10.63592	-19.73225	0.1011543	-14.81489	11.6259	148.2483	125.3964	1.033333	experiment	VisualRobot
1/26/2022 4:09:02 PM	6	Toilettengang	11.02531	-22.67739	0.1011543	-14.81489	13.45942	152.2029	170.9598	1.033333	experiment	VisualRobot
1/26/2022 4:09:04 PM	6	Toilettengang	11.07869	-23.55463	0.1011543	-14.81489	14.03173	156.2241	186.6236	1.033333	experiment	VisualRobot
1/26/2022 4:09:06 PM	6	Toilettengang	10.40001	-24.05219	0.1011543	-14.81489	13.83453	160.2009	181.7537	1.033333	experiment	VisualRobot
1/26/2022 4:09:08 PM	6	Toilettengang	11.7011	-25.27555	0.1011543	-14.81489	15.61999	164.311	233.0961	1.033333	experiment	VisualRobot
1/26/2022 4:09:10 PM	6	Toilettengang	11.46722	-24.69336	0.1011543	-14.81489	15.05894	168.2212	216.1159	1.033333	experiment	VisualRobot
1/26/2022 4:09:12 PM	6	Toilettengang	11.08512	-22.46925	0.1011543	-14.81489	13.38793	172.2202	168.9891	1.033333	experiment	VisualRobot
1/26/2022 4:09:14 PM	6	Toilettengang	11.60791	-22.0493	0.1011543	-14.81489	13.59199	176.197	174.0136	1.033333	experiment	VisualRobot
1/26/2022 4:09:16 PM	6	Toilettengang	9.455263	-19.82226	0.1011543	-14.81489	10.61005	180.2404	103.9132	1.033333	experiment	VisualRobot
1/26/2022 4:09:18 PM	6	Toilettengang	4.998411	-20.46628	0.1011543	-14.81489	7.478058	184.195	51.42707	1.033333	experiment	VisualRobot
1/26/2022 4:09:20 PM	6	Toilettengang	2.590641	-19.75336	0.1011543	-14.81489	5.530466	188.2385	28.36591	1.033333	experiment	VisualRobot
1/26/2022 4:09:22 PM	6	Toilettengang	-0.1869202	-21.36892	0.1011543	-14.81489	6.560359	192.2375	43.38708	1.033333	experiment	VisualRobot
1/26/2022 4:09:24 PM	6	Toilettengang	-1.832205	-20.16096	-1.179277	-14.96547	5.236355	194.7924	28.50705	1.033333	experiment	VisualRobot
1/26/2022 4:09:26 PM	6	Toilettengang	-1.803484	-21.43992	-1.179277	-14.96547	6.504476	198.8137	43.77831	1.033333	experiment	VisualRobot
1/26/2022 4:09:28 PM	6	Callcenter	-3.876831	-18.7833	-1.54508	-15.11737	4.344662	202.3906	16.91673	1.033333	experiment	VisualRobot
1/26/2022 4:09:30 PM	6	Callcenter	-5.617697	-18.59035	-5.194145	-13.89458	4.714839	202.3906	5.584336	1.033333	experiment	VisualRobot
1/26/2022 4:09:32 PM	6	Callcenter	-7.175836	-19.07838	-6.104877	-13.86894	5.31839	203.9569	1.347823	1.033333	experiment	VisualRobot
1/26/2022 4:09:34 PM	6	Callcenter	-7.853511	-18.58967	-6.104877	-13.86894	5.034186	205.9342	0.1539184	1.033333	experiment	VisualRobot
1/26/2022 4:09:36 PM	6	Callcenter	-7.604293	-17.14971	-5.188063	-14.17871	3.829494	207.4005	0.1670762	1.033333	experiment	VisualRobot
1/26/2022 4:09:38 PM	6	Callcenter	-7.771657	-17.4017	-4.367531	-13.97992	4.826659	208.9445	0.03890149	1.033333	experiment	VisualRobot
1/26/2022 4:09:40 PM	6	Callcenter	-6.843155	-15.38226	-2.099138	-14.77495	4.782732	209.6777	1.239198	1.033333	experiment	VisualRobot
1/26/2022 4:09:42 PM	6	Callcenter	-6.170651	-14.60182	0.1177292	-14.90849	6.295854	210.422	0.7286815	1.033333	experiment	VisualRobot
1/26/2022 4:09:44 PM	6	Callcenter	-3.465675	-15.05649	0.7948074	-13.45403	4.551879	211.555	1.652392	1.033333	experiment	VisualRobot
1/26/2022 4:09:46 PM	6	Callcenter	-2.167839	-13.6759	0.8645248	-13.16965	3.074331	213.2768	1.617299	1.033333	experiment	VisualRobot
1/26/2022 4:09:48 PM	6	Callcenter	-0.8345277	-13.40852	1.508614	-11.63088	2.94114	214.421	2.647105	1.033333	experiment	VisualRobot
1/26/2022 4:09:50 PM	6	Callcenter	-1.064569	-12.89705	1.508614	-11.63088	2.86783	216.3983	4.04575	1.033333	experiment	VisualRobot
1/26/2022 4:09:52 PM	6	Callcenter	0.2908889	-13.11409	1.207058	-10.86486	2.428663	217.909	1.128276	1.033333	experiment	VisualRobot
1/26/2022 4:09:54 PM	6	Hallway,L	0.9967957	-11.57194	1.138496	-7.043442	4.530715	217.909	0.7341496	1.033333	experiment	VisualRobot
1/26/2022 4:09:56 PM	6	Hallway,L	1.270992	-9.987641	-0.3353138	-5.613043	4.660186	218.7977	1.105488	1.033333	experiment	VisualRobot
1/26/2022 4:09:58 PM	6	Hallway,L	-0.7142646	-6.454314	-0.8616238	-1.903271	4.553429	218.8977	1.263858	1.033333	experiment	VisualRobot
1/26/2022 4:10:00 PM	6	Hallway,L	-0.3517435	-2.398665	-0.8285141	1.862034	4.287292	219.0088	1.434642	1.033333	experiment	VisualRobot
1/26/2022 4:10:02 PM	6	Hallway,L	-1.178989	-0.8993201	-2.575951	3.338589	4.462216	219.5642	0.273683	1.033333	experiment	VisualRobot
1/26/2022 4:10:04 PM	6	Hallway,L	-2.455738	1.506185	-4.496754	4.341347	3.493407	220.3418	2.918818	1.033333	experiment	VisualRobot
1/26/2022 4:10:06 PM	6	Hallway,L	-4.346626	2.842902	-7.949789	4.827732	4.113677	220.4417	1.937567	1.033333	experiment	VisualRobot
1/26/2022 4:10:08 PM	6	Hallway,L	-6.598964	3.725656	-10.58829	4.663593	4.098101	220.9972	1.314261	1.033333	experiment	VisualRobot
1/26/2022 4:10:10 PM	6	Hallway,L	-9.051697	5.064865	-14.55784	4.822353	5.511486	220.9972	0.08927219	1.033333	experiment	VisualRobot
1/26/2022 4:10:12 PM	6	Hallway,L	-9.529914	4.350752	-16.40231	4.82375	6.888657	222.1635	0.6385591	1.033333	experiment	VisualRobot
1/26/2022 4:10:14 PM	6	Hallway,L	-9.575726	4.115454	-16.40231	4.82375	6.863234	224.1186	0.9773405	1.033333	experiment	VisualRobot
1/26/2022 4:10:16 PM	6	Hallway,L	-9.323709	2.439121	-16.40231	4.82375	7.469478	226.0848	5.880562	1.033333	experiment	VisualRobot
1/26/2022 4:10:18 PM	6	Secretary Lounge	-12.28133	4.271651	-17.70922	4.320892	5.42811	227.2179	0.5716211	1.033333	experiment	VisualRobot
1/26/2022 4:10:20 PM	6	Secretary Lounge	-14.74886	3.737165	-20.56424	4.619915	5.882002	227.7066	1.218136	1.033333	experiment	VisualRobot
1/26/2022 4:10:22 PM	6	Lobby	-19.61111	4.765022	-24.37718	3.956188	4.834222	227.7177	0.2121091	1.033333	experiment	VisualRobot
1/26/2022 4:10:24 PM	6	Lobby	-23.5331	5.012005	-27.86641	4.888382	4.335068	227.7177	2.062296	1.033333	experiment	VisualRobot
1/26/2022 4:10:26 PM	6	Lobby	-27.03232	5.112559	-27.86641	4.888382	0.8636863	227.7177	0.5882737	1.033333	experiment	VisualRobot
1/26/2022 4:36:00 PM	7	Hallway-Long	-24.21	-3.74	-1	-1	-1	0	56.45908	-1	tutorial	VisualRobot
1/26/2022 4:36:00 PM	7	Hallway-Long	-24.21	-3.74	-1	-1	-1	0	56.3869	-1	tutorial	VisualRobot
1/26/2022 4:36:00 PM	7	Hallway-Long	-24.17392	-3.749595	-1	-1	-1	0	56.4641	-1	tutorial	VisualRobot
1/26/2022 4:36:00 PM	7	Hallway-Long	-24.10338	-3.768205	-1	-1	-1	0	56.75682	-1	tutorial	VisualRobot
1/26/2022 4:36:01 PM	7	Hallway-Long	-24.02435	-3.78898	-1	-1	-1	0	57.09805	-1	tutorial	VisualRobot
1/26/2022 4:36:01 PM	7	Hallway-Long	-23.93299	-3.812844	-1	-1	-1	0	57.50682	-1	tutorial	VisualRobot
1/26/2022 4:36:01 PM	7	Hallway-Long	-23.89275	-3.823356	-1	-1	-1	0	57.69255	-1	tutorial	VisualRobot
1/26/2022 4:36:01 PM	7	Hallway-Long	-23.85288	-3.833769	-1	-1	-1	0	57.87994	-1	tutorial	VisualRobot
1/26/2022 4:36:01 PM	7	Hallway-Long	-23.80304	-3.846803	-1	-1	-1	0	58.11924	-1	tutorial	VisualRobot
1/26/2022 4:36:01 PM	7	Hallway-Long	-23.75913	-3.858284	-1	-1	-1	0	58.33441	-1	tutorial	VisualRobot
1/26/2022 4:36:01 PM	7	Hallway-Long	-23.7016	-3.873372	-1	-1	-1	0	58.62328	-1	tutorial	VisualRobot
1/26/2022 4:36:01 PM	7	Hallway-Long	-23.34101	-3.967243	-1	-1	-1	0	60.58418	-1	tutorial	VisualRobot
1/26/2022 4:36:01 PM	7	Hallway-Long	-23.27719	-3.983764	-1	-1	-1	0	60.95871	-1	tutorial	VisualRobot
1/26/2022 4:36:01 PM	7	Office,002	-23.21347	-4.00022	-1	-1	-1	0	61.34073	-1	tutorial	VisualRobot
1/26/2022 4:36:01 PM	7	Office,002	-23.16382	-4.013038	-1	-1	-1	0	61.64432	-1	tutorial	VisualRobot
1/26/2022 4:36:01 PM	7	Office,002	-23.10476	-4.028349	-1	-1	-1	0	62.01329	-1	tutorial	VisualRobot
1/26/2022 4:36:01 PM	7	Office,002	-23.04478	-4.043751	-1	-1	-1	0	62.39333	-1	tutorial	VisualRobot
1/26/2022 4:36:01 PM	7	Office,002	-22.98444	-4.059103	-1	-1	-1	0	62.78115	-1	tutorial	VisualRobot
1/26/2022 4:36:01 PM	7	Office,002	-22.92376	-4.074402	-1	-1	-1	0	63.17682	-1	tutorial	VisualRobot
1/26/2022 4:36:01 PM	7	Office,002	-22.86153	-4.089803	-1	-1	-1	0	63.58615	-1	tutorial	VisualRobot
1/26/2022 4:36:02 PM	7	Office,002	-22.02534	-4.980352	-1	-1	-1	0	81.3719	-1	tutorial	VisualRobot
1/26/2022 4:36:04 PM	7	Office,002	-23.33724	-7.272876	-1	-1	-1	0	122.631	-1	tutorial	VisualRobot
1/26/2022 4:36:06 PM	7	Hallway-Long	-23.81423	-9.423411	-1	-1	-1	0	174.0923	-1	tutorial	VisualRobot
1/26/2022 4:36:08 PM	7	Hallway-Long	-24.15603	-12.71933	-1	-1	-1	0	269.2317	-1	tutorial	VisualRobot
1/26/2022 4:36:10 PM	7	Küche	-23.30051	-13.27294	-1	-1	-1	0	239.6987	-1	tutorial	VisualRobot
1/26/2022 4:36:12 PM	7	Hallway-Long	-24.04385	-15.2731	-1	-1	-1	0	240.9661	-1	tutorial	VisualRobot
1/26/2022 4:36:14 PM	7	Hallway-Long	-24.03431	-15.52388	-1	-1	-1	0	236.8103	-1	tutorial	VisualRobot
1/26/2022 4:36:16 PM	7	Hallway-Long	-24.03431	-15.52388	-1	-1	-1	0	236.8103	-1	tutorial	VisualRobot
1/26/2022 4:36:18 PM	7	Hallway-Long	-24.03431	-15.52388	-1	-1	-1	0	236.8103	-1	tutorial	VisualRobot
1/26/2022 4:36:20 PM	7	Hallway-Long	-24.03431	-15.52388	-1	-1	-1	0	236.8103	-1	tutorial	VisualRobot
1/26/2022 4:36:22 PM	7	Küche	-23.30192	-17.28715	-1	-1	-1	0	190.3046	-1	tutorial	VisualRobot
1/26/2022 4:36:24 PM	7	Küche	-23.30192	-17.28715	-1	-1	-1	0	190.3046	-1	tutorial	VisualRobot
1/26/2022 4:36:26 PM	7	Hallway-Long	-23.51928	-15.5745	-1	-1	-1	0	222.5496	-1	tutorial	VisualRobot
1/26/2022 4:36:28 PM	7	Hallway-Long	-23.72851	-11.41334	-1	-1	-1	0	230.6161	-1	tutorial	VisualRobot
1/26/2022 4:36:30 PM	7	Hallway-Long	-24.08218	-9.159274	-1	-1	-1	0	167.0393	-1	tutorial	VisualRobot
1/26/2022 4:36:32 PM	7	Hallway-Long	-23.87976	-8.230946	-1	-1	-1	0	144.0119	-1	tutorial	VisualRobot
1/26/2022 4:36:34 PM	7	Hallway-Long	-24.1417	-6.671627	-1	-1	-1	0	108.9156	-1	tutorial	VisualRobot
1/26/2022 4:36:36 PM	7	Hallway-Long	-24.1417	-6.671627	-1	-1	-1	0	108.9156	-1	tutorial	VisualRobot
1/26/2022 4:36:38 PM	7	Hallway-Long	-24.24426	-6.040848	-1	-1	-1	0	96.13883	-1	tutorial	VisualRobot
1/26/2022 4:36:40 PM	7	Hallway-Long	-24.47546	-5.742507	-1	-1	-1	0	90.43295	-1	tutorial	VisualRobot
1/26/2022 4:36:42 PM	7	Hallway-Long	-24.47546	-5.742507	-1	-1	-1	0	90.43295	-1	tutorial	VisualRobot
1/26/2022 4:36:44 PM	7	Hallway-Long	-24.47546	-5.742507	-1	-1	-1	0	90.43295	-1	tutorial	VisualRobot
1/26/2022 4:36:46 PM	7	Hallway-Long	-24.47546	-5.742507	-1	-1	-1	0	90.43295	-1	tutorial	VisualRobot
1/26/2022 4:36:48 PM	7	Hallway-Long	-24.47546	-5.742507	-1	-1	-1	0	90.43295	-1	tutorial	VisualRobot
1/26/2022 4:36:50 PM	7	Hallway-Long	-23.86997	-4.59809	-1	-1	-1	0	70.06537	-1	tutorial	VisualRobot
1/26/2022 4:36:52 PM	7	Hallway-Long	-24.69888	-3.67155	-1	-1	-1	0	55.50215	-1	tutorial	VisualRobot
1/26/2022 4:36:54 PM	7	Hallway-Long	-23.51073	-3.722721	-1	-1	-1	0	56.58676	-1	tutorial	VisualRobot
1/26/2022 4:36:56 PM	7	Hallway-Long	-23.51073	-3.722721	-1	-1	-1	0	56.58676	-1	tutorial	VisualRobot
1/26/2022 4:36:58 PM	7	Hallway-Long	-23.5554	-5.107724	-1	-1	-1	0	79.17991	-1	tutorial	VisualRobot
1/26/2022 4:37:00 PM	7	Hallway-Long	-23.43282	-6.483753	-1	-1	-1	0	105.6716	-1	tutorial	VisualRobot
1/26/2022 4:37:02 PM	7	Hallway-Long	-24.69429	-6.975822	-1	-1	-1	0	115.5539	-1	tutorial	VisualRobot
1/26/2022 4:37:04 PM	7	Hallway-Long	-26.05503	-7.573772	-1	-1	-1	0	131.8434	-1	tutorial	VisualRobot
1/26/2022 4:37:06 PM	7	Hallway-Long	-26.47779	-7.922873	-1	-1	-1	0	141.5946	-1	tutorial	VisualRobot
